"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:32";"Sim";"178993";"https://dadosabertos.camara.leg.br/api/v2/deputados/178993";"Carlos Henrique Gaguim";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/178993.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:20";"Não";"204460";"https://dadosabertos.camara.leg.br/api/v2/deputados/204460";"Carlos Jordy";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204460.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:16";"Sim";"74262";"https://dadosabertos.camara.leg.br/api/v2/deputados/74262";"Carlos Sampaio";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/74262.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:05:17";"Sim";"141398";"https://dadosabertos.camara.leg.br/api/v2/deputados/141398";"Carlos Zarattini";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/141398.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:19";"Não";"204369";"https://dadosabertos.camara.leg.br/api/v2/deputados/204369";"Caroline de Toni";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204369.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:51";"Sim";"204499";"https://dadosabertos.camara.leg.br/api/v2/deputados/204499";"Cássio Andrade";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204499.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:58";"Sim";"204370";"https://dadosabertos.camara.leg.br/api/v2/deputados/204370";"Célio Moura";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204370.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:07:44";"Sim";"204488";"https://dadosabertos.camara.leg.br/api/v2/deputados/204488";"Célio Studart";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204488.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:06";"Sim";"73441";"https://dadosabertos.camara.leg.br/api/v2/deputados/73441";"Celso Russomanno";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/73441.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:16";"Sim";"204496";"https://dadosabertos.camara.leg.br/api/v2/deputados/204496";"Celso Sabino";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204496.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:19";"Sim";"204504";"https://dadosabertos.camara.leg.br/api/v2/deputados/204504";"Cezinha de Madureira";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204504.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:03:45";"Não";"204490";"https://dadosabertos.camara.leg.br/api/v2/deputados/204490";"Charlles Evangelista";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204490.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:17";"Sim";"141439";"https://dadosabertos.camara.leg.br/api/v2/deputados/141439";"Chico D`Angelo";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/141439.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:53";"Sim";"204476";"https://dadosabertos.camara.leg.br/api/v2/deputados/204476";"Chiquinho Brazão";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204476.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:05";"Não";"204462";"https://dadosabertos.camara.leg.br/api/v2/deputados/204462";"Chris Tonietto";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204462.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:03:29";"Sim";"178928";"https://dadosabertos.camara.leg.br/api/v2/deputados/178928";"Christiane de Souza Yared";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178928.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:39";"Sim";"204440";"https://dadosabertos.camara.leg.br/api/v2/deputados/204440";"Christino Aureo";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204440.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:55";"Sim";"74537";"https://dadosabertos.camara.leg.br/api/v2/deputados/74537";"Claudio Cajado";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/74537.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:02";"Sim";"141408";"https://dadosabertos.camara.leg.br/api/v2/deputados/141408";"Cleber Verde";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/141408.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:08";"Não";"204376";"https://dadosabertos.camara.leg.br/api/v2/deputados/204376";"Coronel Armando";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204376.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:22";"Não";"204378";"https://dadosabertos.camara.leg.br/api/v2/deputados/204378";"Coronel Chrisóstomo";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204378.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:03:41";"Não";"204514";"https://dadosabertos.camara.leg.br/api/v2/deputados/204514";"Coronel Tadeu";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204514.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:05:33";"Sim";"178963";"https://dadosabertos.camara.leg.br/api/v2/deputados/178963";"Covatti Filho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/178963.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:41";"Sim";"135054";"https://dadosabertos.camara.leg.br/api/v2/deputados/135054";"Cristiano Vale";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/135054.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:42";"Sim";"204355";"https://dadosabertos.camara.leg.br/api/v2/deputados/204355";"Da Vitória";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"ES";"56";"https://www.camara.leg.br/internet/deputado/bandep/204355.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:31";"Sim";"141411";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"Dagoberto Nogueira";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MS";"56";"https://www.camara.leg.br/internet/deputado/bandep/141411.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:20";"Sim";"74467";"https://dadosabertos.camara.leg.br/api/v2/deputados/74467";"Damião Feliciano";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/74467.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:30";"Sim";"74060";"https://dadosabertos.camara.leg.br/api/v2/deputados/74060";"Daniel Almeida";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/74060.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:45";"Sim";"178916";"https://dadosabertos.camara.leg.br/api/v2/deputados/178916";"Daniel Coelho";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/178916.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:01";"Não";"204367";"https://dadosabertos.camara.leg.br/api/v2/deputados/204367";"Daniel Freitas";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204367.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:30";"Sim";"204409";"https://dadosabertos.camara.leg.br/api/v2/deputados/204409";"Daniel Trzeciak";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204409.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:28";"Sim";"204459";"https://dadosabertos.camara.leg.br/api/v2/deputados/204459";"Daniela do Waguinho";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204459.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:49";"Sim";"62881";"https://dadosabertos.camara.leg.br/api/v2/deputados/62881";"Danilo Forte";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/62881.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:21";"Sim";"116379";"https://dadosabertos.camara.leg.br/api/v2/deputados/116379";"Darci de Matos";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/116379.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:22";"Sim";"205548";"https://dadosabertos.camara.leg.br/api/v2/deputados/205548";"David Miranda";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/205548.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:03:05";"Não";"204451";"https://dadosabertos.camara.leg.br/api/v2/deputados/204451";"Delegado Antônio Furtado";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204451.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:08";"Não";"178908";"https://dadosabertos.camara.leg.br/api/v2/deputados/178908";"Delegado Éder Mauro";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178908.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:03";"Não";"204512";"https://dadosabertos.camara.leg.br/api/v2/deputados/204512";"Delegado Marcelo Freitas";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204512.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:03:12";"Não";"204569";"https://dadosabertos.camara.leg.br/api/v2/deputados/204569";"Delegado Pablo";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"AM";"56";"https://www.camara.leg.br/internet/deputado/bandep/204569.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:49";"Sim";"164359";"https://dadosabertos.camara.leg.br/api/v2/deputados/164359";"Delegado Waldir";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/164359.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:48";"Sim";"178929";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";"Diego Garcia";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178929.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:09";"Sim";"160599";"https://dadosabertos.camara.leg.br/api/v2/deputados/160599";"Dimas Fabiano";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160599.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:08:50";"Sim";"143632";"https://dadosabertos.camara.leg.br/api/v2/deputados/143632";"Domingos Neto";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/143632.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:17";"Sim";"160758";"https://dadosabertos.camara.leg.br/api/v2/deputados/160758";"Domingos Sávio";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160758.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:17";"Sim";"204450";"https://dadosabertos.camara.leg.br/api/v2/deputados/204450";"Doutor Luizinho";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204450.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:03";"Sim";"204481";"https://dadosabertos.camara.leg.br/api/v2/deputados/204481";"Dr. Jaziel";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204481.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:25";"Não";"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Dr. Luiz Ovando";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"MS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204351.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:16";"Sim";"204412";"https://dadosabertos.camara.leg.br/api/v2/deputados/204412";"Dr. Zacharias Calil";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204412.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:49";"Não";"81297";"https://dadosabertos.camara.leg.br/api/v2/deputados/81297";"Dra. Soraya Manato";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"ES";"56";"https://www.camara.leg.br/internet/deputado/bandep/81297.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:48";"Sim";"204434";"https://dadosabertos.camara.leg.br/api/v2/deputados/204434";"Dra. Vanda Milani";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"AC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204434.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:25";"Sim";"178994";"https://dadosabertos.camara.leg.br/api/v2/deputados/178994";"Dulce Miranda";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/178994.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:51";"Sim";"204562";"https://dadosabertos.camara.leg.br/api/v2/deputados/204562";"Edilázio Júnior";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204562.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:27";"Sim";"141417";"https://dadosabertos.camara.leg.br/api/v2/deputados/141417";"Edio Lopes";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RR";"56";"https://www.camara.leg.br/internet/deputado/bandep/141417.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:11";"Sim";"204421";"https://dadosabertos.camara.leg.br/api/v2/deputados/204421";"Edna Henrique";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/204421.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:16";"Sim";"74655";"https://dadosabertos.camara.leg.br/api/v2/deputados/74655";"Eduardo Barbosa";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/74655.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:34";"Sim";"204541";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"Eduardo Bismarck";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204541.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:39";"Não";"92346";"https://dadosabertos.camara.leg.br/api/v2/deputados/92346";"Eduardo Bolsonaro";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/92346.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:28";"Sim";"204500";"https://dadosabertos.camara.leg.br/api/v2/deputados/204500";"Eduardo Costa";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204500.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:44";"Sim";"141421";"https://dadosabertos.camara.leg.br/api/v2/deputados/141421";"Eduardo da Fonte";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/141421.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:46";"Sim";"74075";"https://dadosabertos.camara.leg.br/api/v2/deputados/74075";"Elcione Barbalho";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/74075.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:11";"Sim";"204364";"https://dadosabertos.camara.leg.br/api/v2/deputados/204364";"Eli Borges";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204364.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:50";"Sim";"160532";"https://dadosabertos.camara.leg.br/api/v2/deputados/160532";"Eli Corrêa Filho";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160532.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:07";"Sim";"204389";"https://dadosabertos.camara.leg.br/api/v2/deputados/204389";"Elias Vaz";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204389.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:17";"Sim";"198783";"https://dadosabertos.camara.leg.br/api/v2/deputados/198783";"Emanuel Pinheiro Neto";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"MT";"56";"https://www.camara.leg.br/internet/deputado/bandep/198783.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:32";"Sim";"161550";"https://dadosabertos.camara.leg.br/api/v2/deputados/161550";"Emidinho Madeira";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/161550.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:56";"Sim";"132504";"https://dadosabertos.camara.leg.br/api/v2/deputados/132504";"Enio Verri";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/132504.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:07";"Sim";"204537";"https://dadosabertos.camara.leg.br/api/v2/deputados/204537";"Enrico Misasi";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204537.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:59";"Sim";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"56";"https://www.camara.leg.br/internet/deputado/bandep/160575.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:10";"Sim";"160640";"https://dadosabertos.camara.leg.br/api/v2/deputados/160640";"Eros Biondini";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160640.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:27";"Sim";"204482";"https://dadosabertos.camara.leg.br/api/v2/deputados/204482";"Euclydes Pettersen";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204482.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:03:30";"Sim";"178871";"https://dadosabertos.camara.leg.br/api/v2/deputados/178871";"Evair Vieira de Melo";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"ES";"56";"https://www.camara.leg.br/internet/deputado/bandep/178871.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T19:59:27";"Sim";"68720";"https://dadosabertos.camara.leg.br/api/v2/deputados/68720";"Fábio Henrique";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"SE";"56";"https://www.camara.leg.br/internet/deputado/bandep/68720.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:55";"Sim";"178969";"https://dadosabertos.camara.leg.br/api/v2/deputados/178969";"Fábio Mitidieri";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SE";"56";"https://www.camara.leg.br/internet/deputado/bandep/178969.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:01:03";"Sim";"141427";"https://dadosabertos.camara.leg.br/api/v2/deputados/141427";"Fábio Ramalho";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/141427.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:12";"Sim";"171623";"https://dadosabertos.camara.leg.br/api/v2/deputados/171623";"Fabio Reis";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SE";"56";"https://www.camara.leg.br/internet/deputado/bandep/171623.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:03:21";"Não";"204368";"https://dadosabertos.camara.leg.br/api/v2/deputados/204368";"Fabio Schiochet";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204368.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:00:50";"Sim";"160587";"https://dadosabertos.camara.leg.br/api/v2/deputados/160587";"Fábio Trad";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MS";"56";"https://www.camara.leg.br/internet/deputado/bandep/160587.jpg"
"18156-152";"https://dadosabertos.camara.leg.br/api/v2/votacoes/18156-152";"2021-05-04T20:02:03";"Sim";"66828";"https://dadosabertos.camara.leg.br/api/v2/deputados/66828";"Fausto Pinato";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/66828.jpg"
